A inverse[s1,s1]
0	-2
1	-2
2	-2
3	-2
4	-2
5	-2
6	-2
7	-2
8	-2
9	-2
10	-2
11	-2
12	-2
13	-2
14	-2
15	-2
16	-2
17	-2
18	-2
19	-2
20	-2
21	-2
22	-2
23	-2
24	-2
25	-2
26	-2
27	-2
28	-2
29	-2
30	-2
31	-2
32	-2
33	-2
34	-2
35	-2
36	-2
37	-2
38	-2
39	-2
40	-2
41	-2
42	-2
43	-2
44	-2
45	-2
46	-2
47	-2
48	-2
49	-2
50	-2
51	-2
52	-2
53	-2
54	-2
55	-2
56	-2
57	-2
58	-2
59	-2
60	-2
61	-2
62	-2
63	-2
64	-2
65	-2
66	-2
67	-2
68	-2
69	-2
70	-2
71	-2
72	-2
73	-2
74	-2
75	-2
76	-2
77	-2
78	-2
79	-2
80	-2
81	-2
82	-2
83	-2
84	-2
85	-2
86	-2
87	-2
88	-2
89	-2
90	-2
91	-2
92	-2
93	-2
94	-2
95	-2
96	-2
97	-2
98	-2
99	-2
100	-2
A inverse[s1,s2]
0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
51	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
59	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
91	1
92	1
93	1
94	1
95	1
96	1
97	1
98	1
99	1
100	1
A inverse[s2,s1]
0	1.5
1	1.5
2	1.5
3	1.5
4	1.5
5	1.5
6	1.5
7	1.5
8	1.5
9	1.5
10	1.5
11	1.5
12	1.5
13	1.5
14	1.5
15	1.5
16	1.5
17	1.5
18	1.5
19	1.5
20	1.5
21	1.5
22	1.5
23	1.5
24	1.5
25	1.5
26	1.5
27	1.5
28	1.5
29	1.5
30	1.5
31	1.5
32	1.5
33	1.5
34	1.5
35	1.5
36	1.5
37	1.5
38	1.5
39	1.5
40	1.5
41	1.5
42	1.5
43	1.5
44	1.5
45	1.5
46	1.5
47	1.5
48	1.5
49	1.5
50	1.5
51	1.5
52	1.5
53	1.5
54	1.5
55	1.5
56	1.5
57	1.5
58	1.5
59	1.5
60	1.5
61	1.5
62	1.5
63	1.5
64	1.5
65	1.5
66	1.5
67	1.5
68	1.5
69	1.5
70	1.5
71	1.5
72	1.5
73	1.5
74	1.5
75	1.5
76	1.5
77	1.5
78	1.5
79	1.5
80	1.5
81	1.5
82	1.5
83	1.5
84	1.5
85	1.5
86	1.5
87	1.5
88	1.5
89	1.5
90	1.5
91	1.5
92	1.5
93	1.5
94	1.5
95	1.5
96	1.5
97	1.5
98	1.5
99	1.5
100	1.5
A inverse[s2,s2]
0	-0.5
1	-0.5
2	-0.5
3	-0.5
4	-0.5
5	-0.5
6	-0.5
7	-0.5
8	-0.5
9	-0.5
10	-0.5
11	-0.5
12	-0.5
13	-0.5
14	-0.5
15	-0.5
16	-0.5
17	-0.5
18	-0.5
19	-0.5
20	-0.5
21	-0.5
22	-0.5
23	-0.5
24	-0.5
25	-0.5
26	-0.5
27	-0.5
28	-0.5
29	-0.5
30	-0.5
31	-0.5
32	-0.5
33	-0.5
34	-0.5
35	-0.5
36	-0.5
37	-0.5
38	-0.5
39	-0.5
40	-0.5
41	-0.5
42	-0.5
43	-0.5
44	-0.5
45	-0.5
46	-0.5
47	-0.5
48	-0.5
49	-0.5
50	-0.5
51	-0.5
52	-0.5
53	-0.5
54	-0.5
55	-0.5
56	-0.5
57	-0.5
58	-0.5
59	-0.5
60	-0.5
61	-0.5
62	-0.5
63	-0.5
64	-0.5
65	-0.5
66	-0.5
67	-0.5
68	-0.5
69	-0.5
70	-0.5
71	-0.5
72	-0.5
73	-0.5
74	-0.5
75	-0.5
76	-0.5
77	-0.5
78	-0.5
79	-0.5
80	-0.5
81	-0.5
82	-0.5
83	-0.5
84	-0.5
85	-0.5
86	-0.5
87	-0.5
88	-0.5
89	-0.5
