Computed TLIM[ISIC 01T03,ISIC 01T03]
2025	1.14723
2026	1.14723
Computed TLIM[ISIC 01T03,ISIC 05]
2025	0.00144879
2026	0.00144879
Computed TLIM[ISIC 01T03,ISIC 06]
2025	0.00129933
2026	0.00129933
Computed TLIM[ISIC 01T03,ISIC 07T08]
2025	0.00154853
2026	0.00154853
Computed TLIM[ISIC 01T03,ISIC 09]
2025	0.000586442
2026	0.000586442
Computed TLIM[ISIC 01T03,ISIC 10T12]
2025	0.277728
2026	0.277728
Computed TLIM[ISIC 01T03,ISIC 13T15]
2025	0.0251201
2026	0.0251201
Computed TLIM[ISIC 01T03,ISIC 16]
2025	0.0681559
2026	0.0681559
Computed TLIM[ISIC 01T03,ISIC 17T18]
2025	0.00687395
2026	0.00687395
Computed TLIM[ISIC 01T03,ISIC 19]
2025	0.00124669
2026	0.00124669
Computed TLIM[ISIC 01T03,ISIC 20]
2025	0.00454905
2026	0.00454905
Computed TLIM[ISIC 01T03,ISIC 21]
2025	0.00413384
2026	0.00413384
Computed TLIM[ISIC 01T03,ISIC 22]
2025	0.00641399
2026	0.00641399
Computed TLIM[ISIC 01T03,ISIC 231]
2025	0.00213227
2026	0.00213227
Computed TLIM[ISIC 01T03,ISIC 239]
2025	-0
2026	-0
Computed TLIM[ISIC 01T03,ISIC 241]
2025	0.00160196
2026	0.00160196
Computed TLIM[ISIC 01T03,ISIC 242]
2025	0.00134297
2026	0.00134297
Computed TLIM[ISIC 01T03,ISIC 25]
2025	0.00168574
2026	0.00168574
Computed TLIM[ISIC 01T03,ISIC 26]
2025	0.000681911
2026	0.000681911
Computed TLIM[ISIC 01T03,ISIC 27]
2025	0.00147791
2026	0.00147791
Computed TLIM[ISIC 01T03,ISIC 28]
2025	0.00175811
2026	0.00175811
Computed TLIM[ISIC 01T03,ISIC 29]
2025	0.00254911
2026	0.00254911
Computed TLIM[ISIC 01T03,ISIC 30]
2025	0.00141159
2026	0.00141159
Computed TLIM[ISIC 01T03,ISIC 31T33]
2025	0.00677581
2026	0.00677581
Computed TLIM[ISIC 01T03,ISIC 351]
2025	0.00144465
2026	0.00144465
Computed TLIM[ISIC 01T03,ISIC 352T353]
2025	-0
2026	-0
Computed TLIM[ISIC 01T03,ISIC 36T39]
2025	0.00179329
2026	0.00179329
Computed TLIM[ISIC 01T03,ISIC 41T43]
2025	0.00363604
2026	0.00363604
Computed TLIM[ISIC 01T03,ISIC 45T47]
2025	0.00415915
2026	0.00415915
Computed TLIM[ISIC 01T03,ISIC 49T53]
2025	0.00142066
2026	0.00142066
Computed TLIM[ISIC 01T03,ISIC 55T56]
2025	0.0668135
2026	0.0668135
Computed TLIM[ISIC 01T03,ISIC 58T60]
2025	0.00166661
2026	0.00166661
Computed TLIM[ISIC 01T03,ISIC 61]
2025	0.00112439
2026	0.00112439
Computed TLIM[ISIC 01T03,ISIC 62T63]
2025	0.000783893
2026	0.000783893
Computed TLIM[ISIC 01T03,ISIC 64T66]
2025	0.000853639
2026	0.000853639
Computed TLIM[ISIC 01T03,ISIC 68]
2025	0.000940166
2026	0.000940166
Computed TLIM[ISIC 01T03,ISIC 69T82]
2025	0.00175866
2026	0.00175866
Computed TLIM[ISIC 01T03,ISIC 84]
2025	0.00273825
2026	0.00273825
Computed TLIM[ISIC 01T03,ISIC 85]
2025	0.00246531
2026	0.00246531
Computed TLIM[ISIC 01T03,ISIC 86T88]
2025	0.00437656
2026	0.00437656
Computed TLIM[ISIC 01T03,ISIC 90T96]
2025	0.00417719
2026	0.00417719
Computed TLIM[ISIC 01T03,ISIC 97T98]
2025	-0
2026	-0
Computed TLIM[ISIC 05,ISIC 01T03]
2025	0.00089574
2026	0.00089574
Computed TLIM[ISIC 05,ISIC 05]
2025	1.01124
2026	1.01124
Computed TLIM[ISIC 05,ISIC 06]
2025	0.00185558
2026	0.00185558
Computed TLIM[ISIC 05,ISIC 07T08]
2025	0.00199583
2026	0.00199583
Computed TLIM[ISIC 05,ISIC 09]
2025	0.000902369
2026	0.000902369
Computed TLIM[ISIC 05,ISIC 10T12]
2025	0.0010312
2026	0.0010312
Computed TLIM[ISIC 05,ISIC 13T15]
2025	0.00117359
2026	0.00117359
Computed TLIM[ISIC 05,ISIC 16]
2025	0.000716876
2026	0.000716876
Computed TLIM[ISIC 05,ISIC 17T18]
2025	0.00146643
2026	0.00146643
Computed TLIM[ISIC 05,ISIC 19]
2025	0.00376405
2026	0.00376405
Computed TLIM[ISIC 05,ISIC 20]
2025	0.00152532
2026	0.00152532
Computed TLIM[ISIC 05,ISIC 21]
2025	0.000356878
2026	0.000356878
Computed TLIM[ISIC 05,ISIC 22]
2025	0.00123992
2026	0.00123992
Computed TLIM[ISIC 05,ISIC 231]
2025	0.00408884
2026	0.00408884
Computed TLIM[ISIC 05,ISIC 239]
2025	-0
2026	-0
Computed TLIM[ISIC 05,ISIC 241]
2025	0.0139388
2026	0.0139388
Computed TLIM[ISIC 05,ISIC 242]
2025	0.00410359
2026	0.00410359
Computed TLIM[ISIC 05,ISIC 25]
2025	0.00262785
2026	0.00262785
Computed TLIM[ISIC 05,ISIC 26]
2025	0.000295573
2026	0.000295573
Computed TLIM[ISIC 05,ISIC 27]
2025	0.00102643
2026	0.00102643
Computed TLIM[ISIC 05,ISIC 28]
2025	0.00157275
2026	0.00157275
Computed TLIM[ISIC 05,ISIC 29]
2025	0.00163374
2026	0.00163374
Computed TLIM[ISIC 05,ISIC 30]
2025	0.0010229
2026	0.0010229
Computed TLIM[ISIC 05,ISIC 31T33]
2025	0.000684497
2026	0.000684497
Computed TLIM[ISIC 05,ISIC 351]
2025	0.0208431
2026	0.0208431
Computed TLIM[ISIC 05,ISIC 352T353]
2025	-0
2026	-0
Computed TLIM[ISIC 05,ISIC 36T39]
2025	0.00104951
2026	0.00104951
Computed TLIM[ISIC 05,ISIC 41T43]
2025	0.00124612
2026	0.00124612
Computed TLIM[ISIC 05,ISIC 45T47]
2025	0.000526877
