FINAL TIME
0	100
Fractional predation rate
0	0.1
0.015625	0.100156
0.03125	0.100314
0.046875	0.100472
0.0625	0.100632
0.078125	0.100794
0.09375	0.100956
0.109375	0.10112
0.125	0.101285
0.140625	0.101451
0.15625	0.101618
0.171875	0.101787
0.1875	0.101957
0.203125	0.102129
0.21875	0.102301
0.234375	0.102475
0.25	0.102651
0.265625	0.102828
0.28125	0.103006
0.296875	0.103185
0.3125	0.103366
0.328125	0.103548
0.34375	0.103731
0.359375	0.103916
0.375	0.104103
0.390625	0.10429
0.40625	0.104479
0.421875	0.10467
0.4375	0.104862
0.453125	0.105055
0.46875	0.10525
0.484375	0.105447
0.5	0.105644
0.515625	0.105844
0.53125	0.106044
0.546875	0.106247
0.5625	0.10645
0.578125	0.106656
0.59375	0.106862
0.609375	0.107071
0.625	0.107281
0.640625	0.107492
0.65625	0.107705
0.671875	0.107919
0.6875	0.108135
0.703125	0.108353
0.71875	0.108572
0.734375	0.108793
0.75	0.109016
0.765625	0.10924
0.78125	0.109466
0.796875	0.109693
0.8125	0.109922
0.828125	0.110153
0.84375	0.110386
0.859375	0.11062
0.875	0.110856
0.890625	0.111093
0.90625	0.111333
0.921875	0.111574
0.9375	0.111816
0.953125	0.112061
0.96875	0.112307
0.984375	0.112555
1	0.112805
1.01563	0.113057
1.03125	0.11331
1.04688	0.113566
1.0625	0.113823
1.07813	0.114082
1.09375	0.114343
1.10938	0.114606
1.125	0.11487
1.14063	0.115137
1.15625	0.115405
1.17188	0.115676
1.1875	0.115948
1.20313	0.116222
1.21875	0.116498
1.23438	0.116777
1.25	0.117057
1.26563	0.117339
1.28125	0.117623
1.29688	0.11791
1.3125	0.118198
1.32813	0.118488
1.34375	0.118781
1.35938	0.119075
1.375	0.119372
1.39063	0.11967
1.40625	0.119971
1.42188	0.120274
1.4375	0.120579
1.45313	0.120886
1.46875	0.121196
1.48438	0.121507
1.5	0.121821
1.51563	0.122137
1.53125	0.122455
1.54688	0.122776
1.5625	0.123099
1.57813	0.123424
