a
0	1
aux1
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0.6
12	0.84
13	0.936
14	0.9744
15	0.98976
16	0.995904
17	0.998362
18	0.999345
19	0.999738
20	0.999895
21	0.399958
22	0.159983
23	0.0639933
24	0.0255973
25	0.0102389
26	0.00409557
27	0.00163823
28	0.000655291
29	0.000262117
30	0.000104847
31	4.19386e-005
32	1.67755e-005
33	6.71018e-006
34	2.68407e-006
35	1.07363e-006
36	4.29452e-007
37	1.71781e-007
38	6.87123e-008
39	2.74849e-008
40	1.0994e-008
aux2
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0.36
13	0.648
14	0.8208
15	0.91296
16	0.95904
17	0.981158
18	0.99148
19	0.996199
20	0.998322
21	0.999266
22	0.639681
23	0.351862
24	0.179141
25	0.0870148
26	0.0409493
27	0.018837
28	0.00851776
29	0.00380028
30	0.00167738
31	0.00073386
32	0.000318707
33	0.000137548
34	5.90454e-005
35	2.52286e-005
36	1.07356e-005
37	4.55192e-006
38	1.92384e-006
39	8.10762e-007
40	3.40796e-007
b
0	2
d
0	1.66667
1	1.66667
2	1.66667
3	1.66667
4	1.66667
5	1.66667
6	1.66667
7	1.66667
8	1.66667
9	1.66667
10	1.66667
11	1.66667
12	1.66667
13	1.66667
14	1.66667
15	1.66667
16	1.66667
17	1.66667
18	1.66667
19	1.66667
20	1.66667
21	1.66667
22	1.66667
23	1.66667
24	1.66667
25	1.66667
26	1.66667
27	1.66667
28	1.66667
29	1.66667
30	1.66667
31	1.66667
32	1.66667
33	1.66667
34	1.66667
35	1.66667
36	1.66667
37	1.66667
38	1.66667
39	1.66667
40	1.66667
D1
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0.216
14	0.4752
15	0.68256
16	0.8208
17	0.903744
18	0.950193
19	0.974965
20	0.987705
21	0.994076
22	0.99719
23	0.782685
24	0.524191
25	0.317161
26	0.179073
27	0.0961989
28	0.0497818
29	0.0250234
30	0.0122895
31	0.00592223
32	0.00280921
33	0.00131491
34	0.000608492
35	0.000278824
36	0.000126667
37	5.71081e-005
38	2.55744e-005
39	1.13841e-005
40	5.04008e-006
D2
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0.216
14	0.4752
15	0.68256
16	0.8208
17	0.903744
18	0.950193
19	0.974965
20	0.987705
21	0.994076
22	0.99719
23	0.782685
24	0.524191
25	0.317161
26	0.179073
27	0.0961989
28	0.0497818
29	0.0250234
30	0.0122895
31	0.00592223
32	0.00280921
33	0.00131491
34	0.000608492
35	0.000278824
36	0.000126667
37	5.71081e-005
38	2.55744e-005
39	1.13841e-005
40	5.04008e-006
D3
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	3.375
14	-1.6875
15	3.375
16	-0.84375
17	2.32031
18	0.105469
19	1.58203
20	0.632813
21	1.22607
22	0.863525
23	-2.29395
24	2.64001
25	-2.3475
26	1.82799
27	-1.31136
28	0.889481
29	-0.579203
30	0.365613
31	-0.225203
32	0.135994
33	-0.0807914
34	0.0473415
35	-0.0274181
36	0.0157199
37	-0.00893397
38	0.00503829
39	-0.00282195
40	0.00157095
delay
0	5
FINAL TIME
0	40
INITIAL TIME
0	0
input
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
